forwardEuler_Test
Time           Result         Groundtruth    Error          
58.0           0.19067        0.16398        
59.0           0.16894        0.15025        
60.0           0.15017        0.13709        
61.0           0.13385        0.12469        
62.0           0.21955        0.11314        
63.0           0.28695        0.11247        
64.0           0.34081        0.11867        
65.0           0.38451        0.12901        
66.0           0.42051        0.14166        
67.0           0.45058        0.15538        
68.0           0.47600        0.16936        
69.0           0.49774        0.18309        
70.0           0.51650        0.19625        
71.0           0.53282        0.20865        
72.0           0.44712        0.22020        
73.0           0.37972        0.22087        
74.0           0.32586        0.21467        
75.0           0.28216        0.20432        
76.0           0.24616        0.19167        
77.0           0.21609        0.17795        
78.0           0.19067        0.16397        
79.0           0.16893        0.15024        
80.0           0.15017        0.13709        
81.0           0.13385        0.12469        
82.0           0.20955        0.11314        
83.0           0.27895        0.11146        
84.0           0.33431        0.11707        
85.0           0.37915        0.12708        
86.0           0.41603        0.13958        
87.0           0.44678        0.15327        
88.0           0.47275        0.16729        
89.0           0.49493        0.18111        
90.0           0.51406        0.19438        
91.0           0.53068        0.20691        
92.0           0.45524        0.21860        
93.0           0.38605        0.22040        
94.0           0.33088        0.21493        
95.0           0.28620        0.20503        
96.0           0.24946        0.19264        
97.0           0.21883        0.17906        
98.0           0.19297        0.16513        
99.0           0.17089        0.15140        
100.0          0.15185        0.13821        
101.0          0.13530        0.12575        

forwardEulerRC      deltaT = 0.200000
Time           V1             V2             
0.0            0.00000        0.00000        
0.2            0.00000        0.00000        
0.4            0.00400        0.00000        
0.6            0.01184        0.00008        
0.8            0.02337        0.00031        
1.0            0.03844        0.00077        
1.2            0.05692        0.00151        
1.4            0.07467        0.00258        
1.6            0.09174        0.00397        
1.8            0.10815        0.00565        
2.0            0.12393        0.00759        
2.2            0.13913        0.00976        
2.4            0.15376        0.01215        
2.6            0.16785        0.01474        
2.8            0.18143        0.01751        
3.0            0.19452        0.02044        
3.2            0.20715        0.02351        
3.4            0.21934        0.02671        
3.6            0.23110        0.03003        
3.8            0.24245        0.03345        
4.0            0.25342        0.03696        
4.2            0.26403        0.04055        
4.4            0.27428        0.04421        
4.6            0.28419        0.04793        
4.8            0.29378        0.05170        
5.0            0.30306        0.05550        
5.2            0.31205        0.05934        
5.4            0.32076        0.06321        
5.6            0.32919        0.06710        
5.8            0.33736        0.07100        
6.0            0.34529        0.07491        
6.2            0.35298        0.07882        
6.4            0.36043        0.08272        
6.6            0.36767        0.08662        
6.8            0.37470        0.09051        
7.0            0.38152        0.09438        
7.2            0.38815        0.09824        
7.4            0.39458        0.10207        
7.6            0.40084        0.10588        
7.8            0.40693        0.10966        
8.0            0.41284        0.11342        
8.2            0.41860        0.11714        
8.4            0.42420        0.12082        
8.6            0.42964        0.12447        
8.8            0.43495        0.12809        
9.0            0.44011        0.13166        
9.2            0.44514        0.13520        
9.4            0.45004        0.13869        
9.6            0.45481        0.14215        
9.8            0.45946        0.14556        
10.0           0.46399        0.14892        
10.2           0.46841        0.15225        
10.4           0.46872        0.15552        
10.6           0.46508        0.15868        
10.8           0.45765        0.16163        
11.0           0.44658        0.16432        
11.2           0.43200        0.16668        
11.4           0.41806        0.16865        
11.6           0.40471        0.17027        
11.8           0.39192        0.17155        
12.0           0.37968        0.17253        
12.2           0.36794        0.17322        
12.4           0.35669        0.17365        
12.6           0.34589        0.17384        
12.8           0.33554        0.17380        
13.0           0.32559        0.17356        
13.2           0.31604        0.17313        
13.4           0.30686        0.17253        
13.6           0.29803        0.17176        
13.8           0.28955        0.17085        
14.0           0.28138        0.16981        
14.2           0.27352        0.16864        
14.4           0.26596        0.16737        
14.6           0.25867        0.16599        
14.8           0.25164        0.16453        
15.0           0.24486        0.16298        
15.2           0.23833        0.16136        
15.4           0.23202        0.15967        
15.6           0.22594        0.15792        
15.8           0.22006        0.15612        
16.0           0.21438        0.15428        
16.2           0.20889        0.15240        
16.4           0.20358        0.15048        
16.6           0.19845        0.14853        
16.8           0.19348        0.14656        
17.0           0.18867        0.14457        
17.2           0.18402        0.14256        
17.4           0.17951        0.14053        
17.6           0.17514        0.13850        
17.8           0.17090        0.13647        
18.0           0.16679        0.13443        
18.2           0.16281        0.13238        
18.4           0.15895        0.13035        
18.6           0.15520        0.12831        
18.8           0.15155        0.12628        
19.0           0.14802        0.12426        
19.2           0.14458        0.12225        
19.4           0.14124        0.12025        
19.6           0.13800        0.11827        
19.8           0.13484        0.11630        
20.0           0.13178        0.11434        
20.2           0.12879        0.11240        
20.4           0.12789        0.11048        
20.6           0.13098        0.10862        
20.8           0.13792        0.10690        
21.0           0.14854        0.10538        
21.2           0.16270        0.10413        
21.4           0.17828        0.10322        
21.6           0.19321        0.10266        
21.8           0.20754        0.10242        
22.0           0.22128        0.10247        
22.2           0.23448        0.10280        
22.4           0.24716        0.10338        
22.6           0.25934        0.10418        
22.8           0.27105        0.10520        
23.0           0.28231        0.10642        
23.2           0.29315        0.10781        
23.4           0.30358        0.10936        
23.6           0.31362        0.11105        
23.8           0.32330        0.11288        
24.0           0.33262        0.11484        
24.2           0.34162        0.11689        
24.4           0.35029        0.11905        
24.6           0.35866        0.12129        
24.8           0.36674        0.12362        
25.0           0.37454        0.12601        
25.2           0.38208        0.12846        
25.4           0.38936        0.13096        
25.6           0.39641        0.13351        
25.8           0.40322        0.13610        
26.0           0.40982        0.13872        
26.2           0.41620        0.14136        
26.4           0.42238        0.14403        
26.6           0.42836        0.14672        
26.8           0.43416        0.14942        
27.0           0.43978        0.15213        
27.2           0.44524        0.15484        
27.4           0.45052        0.15755        
27.6           0.45565        0.16026        
27.8           0.46063        0.16296        
28.0           0.46547        0.16565        
28.2           0.47016        0.16834        
28.4           0.47472        0.17101        
28.6           0.47915        0.17366        
28.8           0.48346        0.17630        
29.0           0.48765        0.17891        
29.2           0.49172        0.18151        
29.4           0.49568        0.18408        
29.6           0.49953        0.18663        
29.8           0.50329        0.18916        
30.0           0.50694        0.19166        
30.2           0.51049        0.19413        
30.4           0.51196        0.19658        
30.6           0.50941        0.19895        
30.8           0.50301        0.20118        
31.0           0.49292        0.20320        
31.2           0.47926        0.20493        
31.4           0.46419        0.20631        
31.6           0.44975        0.20735        
31.8           0.43591        0.20805        
32.0           0.42263        0.20844        
32.2           0.40989        0.20856        
32.4           0.39767        0.20841        
32.6           0.38593        0.20803        
32.8           0.37465        0.20743        
33.0           0.36382        0.20662        
33.2           0.35340        0.20563        
33.4           0.34337        0.20448        
33.6           0.33373        0.20317        
33.8           0.32444        0.20171        
34.0           0.31550        0.20013        
34.2           0.30688        0.19844        
34.4           0.29858        0.19664        
34.6           0.29057        0.19474        
34.8           0.28284        0.19277        
35.0           0.27538        0.19071        
35.2           0.26818        0.18859        
35.4           0.26122        0.18641        
35.6           0.25450        0.18418        
35.8           0.24801        0.18190        
36.0           0.24172        0.17959        
36.2           0.23565        0.17724        
36.4           0.22977        0.17486        
36.6           0.22407        0.17246        
36.8           0.21856        0.17004        
37.0           0.21322        0.16761        
37.2           0.20804        0.16517        
37.4           0.20302        0.16273        
37.6           0.19816        0.16028        
37.8           0.19344        0.15783        
38.0           0.18885        0.15539        
38.2           0.18441        0.15295        
38.4           0.18009        0.15052        
38.6           0.17590        0.14810        
38.8           0.17182        0.14569        
39.0           0.16786        0.14330        
39.2           0.16402        0.14093        
39.4           0.16027        0.13857        
39.6           0.15663        0.13623        
39.8           0.15309        0.13392        
40.0           0.14965        0.13162        
40.2           0.14629        0.12935        
40.4           0.14503        0.12710        
40.6           0.14777        0.12492        
40.8           0.15436        0.12288        
41.0           0.16664        0.12105        
41.2           0.18240        0.11954        
41.4           0.19749        0.11841        
41.6           0.21196        0.11762        
41.8           0.22583        0.11715        
42.0           0.23914        0.11698        
42.2           0.25192        0.11709        
42.4           0.26418        0.11744        
42.6           0.27596        0.11803        
42.8           0.28729        0.11883        
43.0           0.29817        0.11982        
43.2           0.30864        0.12099        
43.4           0.31872        0.12232        
43.6           0.32841        0.12380        
43.8           0.33775        0.12542        
44.0           0.34675        0.12716        
44.2           0.35542        0.12901        
44.4           0.36379        0.13096        
44.6           0.37185        0.13299        
44.8           0.37964        0.13511        
45.0           0.38716        0.13730        
45.2           0.39442        0.13955        
45.4           0.40143        0.14186        
45.6           0.40821        0.14421        
45.8           0.41477        0.14661        
46.0           0.42111        0.14904        
46.2           0.42724        0.15150        
46.4           0.43318        0.15398        
46.6           0.43894        0.15649        
46.8           0.44451        0.15901        
47.0           0.44991        0.16154        
47.2           0.45514        0.16407        
47.4           0.46022        0.16661        
47.6           0.46514        0.16915        
47.8           0.46992        0.17169        
48.0           0.47456        0.17422        
48.2           0.47906        0.17674        
48.4           0.48343        0.17925        
48.6           0.48768        0.18175        
48.8           0.49181        0.18424        
49.0           0.49582        0.18670        
49.2           0.49972        0.18915        
49.4           0.50352        0.19158        
49.6           0.50721        0.19399        
49.8           0.51080        0.19637        
50.0           0.51429        0.19873        
50.2           0.51770        0.20107        
50.4           0.51701        0.20338        
50.6           0.51240        0.20559        
50.8           0.50401        0.20761        
51.0           0.49200        0.20939        
51.2           0.47651        0.21085        
51.4           0.46167        0.21195        
51.6           0.44744        0.21270        
51.8           0.43380        0.21314        
52.0           0.42071        0.21329        
52.2           0.40815        0.21318        
52.4           0.39608        0.21281        
52.6           0.38450        0.21222        
52.8           0.37336        0.21142        
53.0           0.36265        0.21043        
53.2           0.35236        0.20927        
53.4           0.34245        0.20794        
53.6           0.33291        0.20648        
53.8           0.32372        0.20487        
54.0           0.31487        0.20315        
54.2           0.30634        0.20133        
54.4           0.29811        0.19940        
54.6           0.29018        0.19739        
54.8           0.28252        0.19529        
55.0           0.27512        0.19313        
55.2           0.26798        0.19091        
55.4           0.26108        0.18863        
55.6           0.25441        0.18631        
55.8           0.24796        0.18394        
56.0           0.24172        0.18155        
56.2           0.23568        0.17912        
56.4           0.22984        0.17667        
56.6           0.22418        0.17420        
56.8           0.21869        0.17171        
57.0           0.21338        0.16922        
57.2           0.20823        0.16672        
57.4           0.20323        0.16421        
57.6           0.19839        0.16171        
57.8           0.19369        0.15921        
58.0           0.18912        0.15671        
58.2           0.18469        0.15423        
58.4           0.18039        0.15175        
58.6           0.17621        0.14929        
58.8           0.17215        0.14684        
59.0           0.16820        0.14441        
59.2           0.16436        0.14200        
59.4           0.16062        0.13961        
59.6           0.15699        0.13724        
59.8           0.15346        0.13489        
60.0           0.15002        0.13256        
60.2           0.14667        0.13026        
60.4           0.14740        0.12798        
60.6           0.15207        0.12581        
60.8           0.16050        0.12382        
61.0           0.17256        0.12208        
61.2           0.18810        0.12064        
61.4           0.20299        0.11958        
61.6           0.21726        0.11886        
61.8           0.23094        0.11845        
62.0           0.24408        0.11833        
62.2           0.25668        0.11848        
62.4           0.26878        0.11887        
62.6           0.28041        0.11949        
62.8           0.29158        0.12032        
63.0           0.30232        0.12134        
63.2           0.31266        0.12253        
63.4           0.32260        0.12388        
63.6           0.33218        0.12538        
63.8           0.34140        0.12701        
64.0           0.35028        0.12876        
64.2           0.35885        0.13061        
64.4           0.36710        0.13256        
64.6           0.37507        0.13460        
64.8           0.38276        0.13672        
65.0           0.39018        0.13891        
65.2           0.39735        0.14115        
65.4           0.40428        0.14346        
65.6           0.41098        0.14580        
65.8           0.41746        0.14819        
66.0           0.42372        0.15061        
66.2           0.42979        0.15306        
66.4           0.43566        0.15554        
66.6           0.44134        0.15803        
66.8           0.44685        0.16053        
67.0           0.45218        0.16305        
67.2           0.45736        0.16557        
67.4           0.46238        0.16809        
67.6           0.46724        0.17062        
67.8           0.47197        0.17314        
68.0           0.47655        0.17565        
68.2           0.48100        0.17816        
68.4           0.48532        0.18065        
68.6           0.48952        0.18313        
68.8           0.49361        0.18560        
69.0           0.49757        0.18804        
69.2           0.50143        0.19047        
69.4           0.50518        0.19288        
69.6           0.50883        0.19527        
69.8           0.51239        0.19764        
70.0           0.51584        0.19998        
70.2           0.51921        0.20230        
70.4           0.51849        0.20459        
70.6           0.51384        0.20678        
70.8           0.50542        0.20878        
71.0           0.49338        0.21054        
71.2           0.47786        0.21199        
71.4           0.46298        0.21306        
71.6           0.44872        0.21380        
71.8           0.43505        0.21422        
72.0           0.42193        0.21435        
72.2           0.40934        0.21422        
72.4           0.39725        0.21384        
72.6           0.38564        0.21323        
72.8           0.37448        0.21241        
73.0           0.36375        0.21141        
73.2           0.35343        0.21022        
73.4           0.34349        0.20888        
73.6           0.33393        0.20740        
73.8           0.32472        0.20578        
74.0           0.31585        0.20404        
74.2           0.30730        0.20220        
74.4           0.29905        0.20026        
74.6           0.29109        0.19823        
74.8           0.28341        0.19612        
75.0           0.27600        0.19394        
75.2           0.26884        0.19171        
75.4           0.26192        0.18941        
75.6           0.25523        0.18708        
75.8           0.24876        0.18470        
76.0           0.24250        0.18229        
76.2           0.23645        0.17984        
76.4           0.23059        0.17738        
76.6           0.22491        0.17490        
76.8           0.21941        0.17240        
77.0           0.21409        0.16989        
77.2           0.20892        0.16738        
77.4           0.20391        0.16486        
77.6           0.19905        0.16234        
77.8           0.19434        0.15983        
78.0           0.18976        0.15732        
78.2           0.18532        0.15483        
78.4           0.18100        0.15234        
78.6           0.17681        0.14987        
78.8           0.17273        0.14741        
79.0           0.16877        0.14497        
79.2           0.16492        0.14254        
79.4           0.16117        0.14014        
79.6           0.15753        0.13776        
79.8           0.15398        0.13540        
80.0           0.15053        0.13306        
80.2           0.14717        0.13075        
80.4           0.14790        0.12846        
80.6           0.15255        0.12628        
80.8           0.16098        0.12428        
81.0           0.17302        0.12253        
81.2           0.18855        0.12109        
81.4           0.20343        0.12002        
81.6           0.21770        0.11929        
81.8           0.23137        0.11887        
82.0           0.24450        0.11874        
82.2           0.25709        0.11888        
82.4           0.26918        0.11927        
82.6           0.28080        0.11988        
82.8           0.29197        0.12070        
83.0           0.30270        0.12171        
83.2           0.31303        0.12290        
83.4           0.32297        0.12424        
83.6           0.33253        0.12573        
83.8           0.34175        0.12735        
84.0           0.35062        0.12909        
84.2           0.35918        0.13094        
84.4           0.36743        0.13289        
84.6           0.37539        0.13492        
84.8           0.38308        0.13703        
85.0           0.39049        0.13921        
85.2           0.39766        0.14145        
85.4           0.40458        0.14375        
85.6           0.41127        0.14609        
85.8           0.41774        0.14847        
86.0           0.42400        0.15089        
86.2           0.43006        0.15333        
86.4           0.43592        0.15580        
86.6           0.44160        0.15829        
86.8           0.44711        0.16079        
87.0           0.45244        0.16330        
87.2           0.45761        0.16582        
87.4           0.46262        0.16834        
87.6           0.46748        0.17085        
87.8           0.47220        0.17337        
88.0           0.47678        0.17588        
88.2           0.48122        0.17838        
88.4           0.48554        0.18087        
88.6           0.48974        0.18334        
88.8           0.49382        0.18581        
89.0           0.49778        0.18825        
89.2           0.50163        0.19068        
89.4           0.50538        0.19308        
89.6           0.50903        0.19547        
89.8           0.51258        0.19783        
90.0           0.51603        0.20017        
90.2           0.51939        0.20248        
90.4           0.51866        0.20477        
90.6           0.51401        0.20695        
90.8           0.50559        0.20895        
91.0           0.49355        0.21071        
91.2           0.47802        0.21215        
91.4           0.46314        0.21322        
91.6           0.44888        0.21396        
91.8           0.43520        0.21438        
92.0           0.42208        0.21451        
92.2           0.40949        0.21437        
92.4           0.39740        0.21398        
92.6           0.38578        0.21337        
92.8           0.37462        0.21255        
93.0           0.36388        0.21154        
93.2           0.35356        0.21036        
93.4           0.34362        0.20902        
93.6           0.33406        0.20753        
93.8           0.32485        0.20591        
94.0           0.31597        0.20417        
94.2           0.30742        0.20232        
94.4           0.29917        0.20038        
94.6           0.29121        0.19834        
94.8           0.28353        0.19623        
95.0           0.27611        0.19406        
95.2           0.26895        0.19182        
95.4           0.26202        0.18952        
95.6           0.25533        0.18718        
95.8           0.24886        0.18480        
96.0           0.24261        0.18239        
96.2           0.23655        0.17994        
96.4           0.23069        0.17748        
96.6           0.22501        0.17499        
96.8           0.21951        0.17249        
97.0           0.21418        0.16998        
97.2           0.20901        0.16747        
97.4           0.20400        0.16495        
97.6           0.19914        0.16243        
97.8           0.19442        0.15992        
98.0           0.18984        0.15741        
98.2           0.18540        0.15491        
98.4           0.18108        0.15242        
98.6           0.17688        0.14994        
98.8           0.17281        0.14748        
99.0           0.16885        0.14504        
99.2           0.16499        0.14262        
99.4           0.16124        0.14021        
99.6           0.15760        0.13783        
99.8           0.15405        0.13547        
100.0          0.15060        0.13313        

RK4_RC      deltaT = 1.000000
Time           V1             V2             
0.0            0.00000        0.00000        
1.0            0.04688        0.00150        
2.0            0.12947        0.00947        
3.0            0.19808        0.02279        
4.0            0.25563        0.03938        
5.0            0.30435        0.05776        
6.0            0.34594        0.07687        
7.0            0.38173        0.09601        
8.0            0.41275        0.11469        
9.0            0.43981        0.13260        
10.0           0.46354        0.14956        
11.0           0.43758        0.16396        
12.0           0.37350        0.17080        
13.0           0.32134        0.17116        
14.0           0.27844        0.16719        
15.0           0.24282        0.16040        
16.0           0.21296        0.15190        
17.0           0.18768        0.14245        
18.0           0.16611        0.13260        
19.0           0.14756        0.12273        
20.0           0.13148        0.11309        
21.0           0.16434        0.10533        
22.0           0.23463        0.10454        
23.0           0.29241        0.10964        
24.0           0.34037        0.11858        
25.0           0.38057        0.12987        
26.0           0.41457        0.14246        
27.0           0.44358        0.15560        
28.0           0.46853        0.16880        
29.0           0.49014        0.18170        
30.0           0.50898        0.19409        
31.0           0.48633        0.20463        
32.0           0.41832        0.20839        
33.0           0.36130        0.20578        
34.0           0.31416        0.19895        
35.0           0.27482        0.18946        
36.0           0.24167        0.17843        
37.0           0.21348        0.16664        
38.0           0.18933        0.15462        
39.0           0.16846        0.14275        
40.0           0.15032        0.13128        
41.0           0.18133        0.12185        
42.0           0.24997        0.11952        
43.0           0.30626        0.12323        
44.0           0.35288        0.13090        
45.0           0.39187        0.14103        
46.0           0.42479        0.15257        
47.0           0.45282        0.16476        
48.0           0.47688        0.17709        
49.0           0.49769        0.18921        
50.0           0.51581        0.20088        
51.0           0.48480        0.21048        
52.0           0.41617        0.21294        
53.0           0.35990        0.20934        
54.0           0.31331        0.20177        
55.0           0.27435        0.19171        
56.0           0.24146        0.18025        
57.0           0.21346        0.16811        
58.0           0.18943        0.15583        
59.0           0.16865        0.14376        
60.0           0.15056        0.13212        
61.0           0.18160        0.12256        
62.0           0.25025        0.12012        
63.0           0.30654        0.12375        
64.0           0.35315        0.13135        
65.0           0.39213        0.14143        
66.0           0.42503        0.15291        
67.0           0.45305        0.16506        
68.0           0.47710        0.17736        
69.0           0.49789        0.18945        
70.0           0.51599        0.20110        
71.0           0.48497        0.21067        
72.0           0.41632        0.21311        
73.0           0.36004        0.20950        
74.0           0.31344        0.20191        
75.0           0.27446        0.19184        
76.0           0.24157        0.18036        
77.0           0.21356        0.16821        
78.0           0.18952        0.15592        
79.0           0.16873        0.14384        
80.0           0.15063        0.13219        
81.0           0.17395        0.12233        
82.0           0.24257        0.11917        
83.0           0.30014        0.12233        
84.0           0.34778        0.12966        
85.0           0.38757        0.13959        
86.0           0.42113        0.15103        
87.0           0.44968        0.16319        
88.0           0.47417        0.17554        
89.0           0.49533        0.18771        
90.0           0.51375        0.19946        
91.0           0.49069        0.20944        
92.0           0.42231        0.21271        
93.0           0.36493        0.20966        
94.0           0.31747        0.20244        
95.0           0.27783        0.19261        
96.0           0.24440        0.18126        
97.0           0.21597        0.16919        
98.0           0.19158        0.15693        
99.0           0.17051        0.14483        
100.0          0.15217        0.13316        
101.0          0.17530        0.12324        

RK4_RC      deltaT = 0.200000
Time           V1             V2             
0.0            0.00000        0.00000        
0.2            0.00197        0.00001        
0.4            0.00779        0.00010        
0.6            0.01731        0.00034        
0.8            0.03038        0.00079        
1.0            0.04686        0.00151        
1.2            0.06467        0.00255        
1.4            0.08180        0.00388        
1.6            0.09829        0.00550        
1.8            0.11417        0.00737        
2.0            0.12946        0.00947        
2.2            0.14420        0.01178        
2.4            0.15841        0.01429        
2.6            0.17211        0.01697        
2.8            0.18532        0.01981        
3.0            0.19808        0.02279        
3.2            0.21040        0.02591        
3.4            0.22229        0.02913        
3.6            0.23378        0.03246        
3.8            0.24489        0.03588        
4.0            0.25563        0.03938        
4.2            0.26602        0.04295        
4.4            0.27608        0.04659        
4.6            0.28580        0.05027        
4.8            0.29523        0.05399        
5.0            0.30435        0.05776        
5.2            0.31319        0.06155        
5.4            0.32176        0.06536        
5.6            0.33007        0.06919        
5.8            0.33813        0.07302        
6.0            0.34594        0.07687        
6.2            0.35353        0.08071        
6.4            0.36089        0.08455        
6.6            0.36804        0.08838        
6.8            0.37499        0.09220        
7.0            0.38173        0.09600        
7.2            0.38829        0.09979        
7.4            0.39466        0.10355        
7.6            0.40086        0.10729        
7.8            0.40689        0.11100        
8.0            0.41275        0.11468        
8.2            0.41846        0.11834        
8.4            0.42401        0.12195        
8.6            0.42942        0.12554        
8.8            0.43468        0.12909        
9.0            0.43981        0.13260        
9.2            0.44480        0.13607        
9.4            0.44967        0.13951        
9.6            0.45441        0.14290        
9.8            0.45903        0.14625        
10.0           0.46354        0.14956        
10.2           0.46596        0.15281        
10.4           0.46443        0.15595        
10.6           0.45909        0.15889        
10.8           0.45010        0.16158        
11.0           0.43759        0.16395        
11.2           0.42367        0.16596        
11.4           0.41033        0.16763        
11.6           0.39754        0.16897        
11.8           0.38527        0.17002        
12.0           0.37351        0.17079        
12.2           0.36222        0.17130        
12.4           0.35138        0.17158        
12.6           0.34096        0.17164        
12.8           0.33096        0.17149        
13.0           0.32134        0.17116        
13.2           0.31209        0.17066        
13.4           0.30319        0.17000        
13.6           0.29463        0.16919        
13.8           0.28639        0.16825        
14.0           0.27844        0.16719        
14.2           0.27079        0.16602        
14.4           0.26342        0.16474        
14.6           0.25630        0.16338        
14.8           0.24944        0.16193        
15.0           0.24282        0.16040        
15.2           0.23643        0.15881        
15.4           0.23026        0.15716        
15.6           0.22429        0.15545        
15.8           0.21853        0.15370        
16.0           0.21296        0.15190        
16.2           0.20757        0.15006        
16.4           0.20235        0.14820        
16.6           0.19730        0.14630        
16.8           0.19242        0.14439        
17.0           0.18768        0.14245        
17.2           0.18310        0.14050        
17.4           0.17865        0.13854        
17.6           0.17434        0.13656        
17.8           0.17017        0.13459        
18.0           0.16611        0.13260        
18.2           0.16218        0.13062        
18.4           0.15836        0.12864        
18.6           0.15466        0.12667        
18.8           0.15105        0.12470        
19.0           0.14756        0.12273        
19.2           0.14416        0.12078        
19.4           0.14085        0.11884        
19.6           0.13764        0.11691        
19.8           0.13452        0.11499        
20.0           0.13148        0.11309        
20.2           0.12886        0.11120        
20.4           0.12990        0.10937        
20.6           0.13479        0.10767        
20.8           0.14338        0.10617        
21.0           0.15552        0.10493        
21.2           0.17075        0.10402        
21.4           0.18570        0.10343        
21.6           0.20005        0.10316        
21.8           0.21383        0.10318        
22.0           0.22708        0.10345        
22.2           0.23981        0.10398        
22.4           0.25206        0.10472        
22.6           0.26384        0.10567        
22.8           0.27518        0.10682        
23.0           0.28611        0.10813        
23.2           0.29663        0.10961        
23.4           0.30677        0.11122        
23.6           0.31654        0.11297        
23.8           0.32597        0.11484        
24.0           0.33506        0.11682        
24.2           0.34384        0.11890        
24.4           0.35232        0.12106        
24.6           0.36050        0.12330        
24.8           0.36841        0.12561        
25.0           0.37606        0.12799        
25.2           0.38345        0.13041        
25.4           0.39060        0.13289        
25.6           0.39752        0.13541        
25.8           0.40422        0.13796        
26.0           0.41071        0.14054        
26.2           0.41699        0.14314        
26.4           0.42307        0.14576        
26.6           0.42897        0.14840        
26.8           0.43469        0.15105        
27.0           0.44024        0.15370        
27.2           0.44563        0.15636        
27.4           0.45085        0.15902        
27.6           0.45592        0.16167        
27.8           0.46084        0.16432        
28.0           0.46563        0.16696        
28.2           0.47027        0.16959        
28.4           0.47479        0.17220        
28.6           0.47918        0.17480        
28.8           0.48345        0.17739        
29.0           0.48760        0.17995        
29.2           0.49164        0.18249        
29.4           0.49557        0.18501        
29.6           0.49940        0.18751        
29.8           0.50312        0.18999        
30.0           0.50675        0.19244        
30.2           0.50995        0.19486        
30.4           0.50947        0.19722        
30.6           0.50513        0.19944        
30.8           0.49708        0.20145        
31.0           0.48547        0.20319        
31.2           0.47075        0.20460        
31.4           0.45631        0.20566        
31.6           0.44246        0.20640        
31.8           0.42916        0.20685        
32.0           0.41639        0.20703        
32.2           0.40412        0.20695        
32.4           0.39233        0.20664        
32.6           0.38100        0.20612        
32.8           0.37009        0.20540        
33.0           0.35960        0.20450        
33.2           0.34950        0.20343        
33.4           0.33977        0.20221        
33.6           0.33040        0.20085        
33.8           0.32137        0.19936        
34.0           0.31266        0.19776        
34.2           0.30426        0.19605        
34.4           0.29615        0.19425        
34.6           0.28833        0.19236        
34.8           0.28078        0.19039        
35.0           0.27348        0.18836        
35.2           0.26643        0.18627        
35.4           0.25961        0.18412        
35.6           0.25302        0.18192        
35.8           0.24665        0.17969        
36.0           0.24048        0.17742        
36.2           0.23450        0.17512        
36.4           0.22872        0.17279        
36.6           0.22311        0.17044        
36.8           0.21768        0.16808        
37.0           0.21242        0.16570        
